E_id,imgName,era,style,gender,R_id,r_gender,age,mar,job,income,r_style1,r_style2,r_style3,r_style4,r_style5,Q1,Q2,Q3,Q411,Q412,Q413,Q414,Q4201,Q4202,Q4203,Q4204,Q4205,Q4206,Q4207,Q4208,Q4209,Q4210,Q4211,Q4212,Q4213,Q4214,Q4215,Q4216,Q5
197493,W_28697_10_sportivecasual_W.jpg,2010,sportivecasual,W,66501,2,1,1,2,2,2,1,2,1,2,1,1,6,2,2,2,2,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,1
203938,W_29733_10_sportivecasual_W.jpg,2010,sportivecasual,W,66731,2,1,1,5,1,2,2,1,1,2,1,1,8,3,2,1,2,0,2,3,0,0,6,7,0,9,0,0,0,0,0,0,0,1
151516,W_29733_10_sportivecasual_W.jpg,2010,sportivecasual,W,64520,2,3,2,3,1,2,2,1,2,1,1,1,8,3,2,1,1,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
178949,W_29733_10_sportivecasual_W.jpg,2010,sportivecasual,W,65374,2,2,1,6,1,2,1,1,2,2,1,1,6,3,2,2,2,0,0,0,0,0,0,7,0,0,0,11,0,13,0,0,0,1
96553,W_29783_10_sportivecasual_W.jpg,2010,sportivecasual,W,60783,2,2,1,4,2,2,2,2,2,1,3,1,5,1,1,2,2,1,2,3,4,0,6,7,0,0,0,0,12,0,0,0,0,2
151032,W_29788_10_sportivecasual_W.jpg,2010,sportivecasual,W,64503,2,1,1,4,2,2,2,2,2,1,3,2,8,3,1,1,2,1,0,3,0,0,6,7,0,9,0,0,0,0,14,0,0,1
158670,W_29783_10_sportivecasual_W.jpg,2010,sportivecasual,W,64747,2,1,1,5,1,2,2,2,2,1,4,1,2,1,1,1,1,0,2,0,4,0,0,0,0,0,0,11,0,0,14,0,0,2
64001,W_29783_10_sportivecasual_W.jpg,2010,sportivecasual,W,42905,2,2,1,6,4,2,2,2,2,2,4,3,4,1,1,2,1,1,2,3,4,0,6,7,0,9,0,0,12,13,0,0,16,2
82411,W_29783_10_sportivecasual_W.jpg,2010,sportivecasual,W,58728,2,4,2,1,1,2,2,2,2,1,4,3,1,1,1,2,1,1,0,0,4,0,6,0,0,0,10,11,12,0,0,0,16,2
7976,W_29788_10_sportivecasual_W.jpg,2010,sportivecasual,W,3635,2,1,1,6,1,2,2,2,2,2,1,2,6,3,1,1,2,0,0,0,0,0,6,7,0,9,0,0,0,0,0,0,0,1
93251,W_29788_10_sportivecasual_W.jpg,2010,sportivecasual,W,60250,2,2,1,4,3,2,2,2,2,2,1,2,6,2,2,1,1,0,0,0,0,0,0,7,0,9,0,11,0,0,0,0,0,1
19780,W_29788_10_sportivecasual_W.jpg,2010,sportivecasual,W,15830,2,2,1,4,2,2,2,1,2,2,1,1,6,3,2,1,2,0,0,3,0,0,6,7,0,9,0,0,0,0,0,0,0,1
154995,W_29783_10_sportivecasual_W.jpg,2010,sportivecasual,W,64641,2,2,1,6,1,2,2,1,2,2,3,1,4,2,1,2,1,1,2,0,4,0,6,7,0,9,0,0,0,0,0,0,0,2
73398,W_29788_10_sportivecasual_W.jpg,2010,sportivecasual,W,53121,2,3,1,6,1,2,1,2,2,1,1,2,8,1,1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
8811,W_34024_10_sportivecasual_W.jpg,2010,sportivecasual,W,4260,2,3,2,1,5,2,1,2,2,2,2,2,4,2,2,1,2,1,0,3,4,0,0,7,0,0,0,0,0,13,14,0,0,1
84442,W_34024_10_sportivecasual_W.jpg,2010,sportivecasual,W,59193,2,1,1,4,2,2,1,2,1,2,1,2,5,2,2,1,2,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,1
155161,W_34027_10_sportivecasual_W.jpg,2010,sportivecasual,W,64649,2,2,2,1,3,2,1,2,2,1,1,1,5,2,2,1,2,0,0,0,0,0,6,7,0,0,0,11,0,0,0,0,0,1
158645,W_34024_10_sportivecasual_W.jpg,2010,sportivecasual,W,64747,2,1,1,5,1,2,2,2,2,1,2,2,6,2,2,2,2,0,0,3,0,5,0,0,0,0,10,0,0,0,0,0,0,1
42266,W_34024_10_sportivecasual_W.jpg,2010,sportivecasual,W,26490,2,2,1,4,1,2,2,2,2,2,2,2,5,2,2,1,2,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,1
161849,W_34027_10_sportivecasual_W.jpg,2010,sportivecasual,W,64828,2,2,2,1,3,2,2,2,2,1,1,1,4,1,2,2,2,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,1
11521,W_34027_10_sportivecasual_W.jpg,2010,sportivecasual,W,6917,2,3,2,1,5,2,1,2,2,2,2,1,6,2,2,2,2,1,0,3,0,0,6,7,0,0,0,0,0,13,0,0,16,1
151016,W_34027_10_sportivecasual_W.jpg,2010,sportivecasual,W,64503,2,1,1,4,2,2,2,2,2,1,2,2,6,2,2,2,2,0,0,0,0,0,6,7,0,9,0,11,0,13,0,0,0,1
91953,W_34027_10_sportivecasual_W.jpg,2010,sportivecasual,W,60065,2,3,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,0,2,0,0,0,0,7,0,0,0,0,0,13,14,0,0,1
99817,W_34159_10_athleisure_W.jpg,2010,athleisure,W,61250,2,2,2,1,4,1,1,2,2,1,2,2,5,2,1,1,2,0,0,0,0,0,0,0,0,9,0,11,0,13,0,0,0,1
97064,W_34159_10_athleisure_W.jpg,2010,athleisure,W,60921,2,2,1,6,1,1,2,2,2,2,2,2,6,2,1,1,2,0,2,0,0,5,0,0,8,0,0,11,0,0,0,0,0,1
159483,W_34159_10_athleisure_W.jpg,2010,athleisure,W,64765,2,2,1,4,2,2,1,2,2,2,3,2,6,2,1,1,2,0,0,3,0,0,0,7,0,0,0,11,0,0,0,0,0,2
88608,W_34240_10_athleisure_W.jpg,2010,athleisure,W,59818,2,2,2,6,1,2,1,2,2,2,1,2,7,3,2,1,2,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,1
115428,W_34240_10_athleisure_W.jpg,2010,athleisure,W,62952,2,4,2,1,6,2,2,2,2,2,1,2,2,3,1,1,2,0,2,3,0,0,0,7,0,9,0,0,0,0,14,0,0,1
152734,W_34240_10_athleisure_W.jpg,2010,athleisure,W,64556,2,2,1,4,2,2,1,1,1,1,1,2,4,3,1,1,2,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,1
137461,W_34240_10_athleisure_W.jpg,2010,athleisure,W,63903,2,1,1,4,2,2,1,2,2,1,3,2,5,3,1,1,2,0,0,3,0,5,0,0,8,0,10,11,12,0,14,0,0,2
49740,W_34240_10_athleisure_W.jpg,2010,athleisure,W,29015,2,2,1,4,3,2,2,2,2,2,1,1,4,3,2,1,2,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,1
200556,W_34352_10_sportivecasual_W.jpg,2010,sportivecasual,W,66592,2,3,2,3,5,2,2,2,2,1,2,2,2,1,2,1,2,0,2,3,4,0,6,0,0,0,10,11,0,0,0,0,0,1
119786,W_34352_10_sportivecasual_W.jpg,2010,sportivecasual,W,63337,2,3,2,1,5,2,1,2,2,2,3,1,5,2,2,2,2,0,2,3,0,0,0,0,0,0,0,0,12,0,0,0,0,1
107509,W_34352_10_sportivecasual_W.jpg,2010,sportivecasual,W,62193,2,3,2,6,1,2,2,1,1,2,2,2,1,1,2,1,2,0,2,3,0,5,0,0,0,0,0,11,0,0,0,0,0,1
110683,W_34352_10_sportivecasual_W.jpg,2010,sportivecasual,W,62486,2,1,1,6,1,2,2,2,2,1,2,2,2,1,2,1,2,1,0,0,4,0,0,0,8,9,10,0,12,0,0,0,0,1
56955,W_34420_10_sportivecasual_W.jpg,2010,sportivecasual,W,31861,2,1,1,3,2,2,1,2,2,1,2,1,8,2,2,1,2,0,2,3,0,0,6,7,0,0,0,0,0,0,0,0,0,1
171944,W_34420_10_sportivecasual_W.jpg,2010,sportivecasual,W,65071,2,1,1,5,1,2,2,2,2,2,1,1,8,3,1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
144604,W_34420_10_sportivecasual_W.jpg,2010,sportivecasual,W,64215,2,2,1,2,1,2,2,1,2,1,1,1,6,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1
103391,W_34420_10_sportivecasual_W.jpg,2010,sportivecasual,W,61676,2,2,2,1,3,2,2,1,2,2,1,3,8,2,1,1,2,0,0,0,0,0,6,7,0,0,0,11,0,0,0,0,0,1
171558,W_34420_10_sportivecasual_W.jpg,2010,sportivecasual,W,65062,2,1,1,4,2,2,2,2,2,2,1,1,5,2,1,1,2,0,0,0,0,0,0,7,8,0,0,11,12,0,0,0,0,1
158653,W_34573_10_sportivecasual_W.jpg,2010,sportivecasual,W,64747,2,1,1,5,1,2,2,2,2,1,1,3,4,1,2,2,2,0,0,0,4,0,6,0,0,0,0,0,0,13,14,0,16,1
99842,W_34573_10_sportivecasual_W.jpg,2010,sportivecasual,W,61254,2,1,1,5,2,2,2,2,2,1,1,1,6,2,2,1,2,0,0,0,0,0,0,7,0,0,0,11,12,0,0,0,0,1
140083,W_34573_10_sportivecasual_W.jpg,2010,sportivecasual,W,64007,2,1,1,5,1,1,1,2,2,1,2,1,6,1,2,1,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1
171936,W_34623_10_sportivecasual_W.jpg,2010,sportivecasual,W,65071,2,1,1,5,1,2,2,2,2,2,2,1,8,2,2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92819,W_34573_10_sportivecasual_W.jpg,2010,sportivecasual,W,60209,2,4,2,1,4,2,1,2,2,2,1,1,8,1,2,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
56099,W_34573_10_sportivecasual_W.jpg,2010,sportivecasual,W,31037,2,4,2,4,2,2,2,1,1,2,1,1,8,1,2,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
6506,W_34623_10_sportivecasual_W.jpg,2010,sportivecasual,W,2442,2,3,2,6,2,2,1,2,2,2,1,1,8,1,2,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
80714,W_34623_10_sportivecasual_W.jpg,2010,sportivecasual,W,58334,2,1,1,5,2,2,1,1,2,2,1,1,8,1,2,2,2,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1
168220,W_34808_10_sportivecasual_W.jpg,2010,sportivecasual,W,64980,2,2,1,4,2,2,2,1,2,1,3,1,5,2,2,1,2,0,0,0,0,0,0,0,0,9,0,11,12,13,0,0,0,2
155603,W_34808_10_sportivecasual_W.jpg,2010,sportivecasual,W,64662,2,3,2,1,4,2,2,2,2,2,2,1,6,2,2,1,2,0,2,3,0,0,0,0,0,0,10,11,0,0,0,0,0,1
151324,W_34808_10_sportivecasual_W.jpg,2010,sportivecasual,W,64514,2,2,1,6,1,2,2,2,2,2,2,3,8,2,1,1,1,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,1
31129,W_34808_10_sportivecasual_W.jpg,2010,sportivecasual,W,21599,2,2,1,4,3,2,2,2,2,2,1,1,6,2,1,1,2,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,1
158761,W_34808_10_sportivecasual_W.jpg,2010,sportivecasual,W,64749,2,2,1,4,2,2,1,1,1,2,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
154016,W_35000_10_sportivecasual_W.jpg,2010,sportivecasual,W,64598,2,3,2,4,2,2,2,1,2,1,3,1,5,2,2,2,2,0,0,0,0,0,0,0,8,0,10,11,12,0,0,0,16,2
151366,W_35009_10_sportivecasual_W.jpg,2010,sportivecasual,W,64515,2,1,1,3,1,2,2,2,2,1,2,2,8,2,1,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
111511,W_35009_10_sportivecasual_W.jpg,2010,sportivecasual,W,62569,2,2,2,1,1,1,1,2,2,1,3,1,2,2,1,2,2,0,2,3,4,5,0,7,0,0,0,0,0,0,14,0,0,2
110554,W_35000_10_sportivecasual_W.jpg,2010,sportivecasual,W,62469,2,1,1,6,5,2,1,1,2,2,1,1,5,1,2,2,2,0,0,0,0,0,0,0,0,0,10,11,12,0,0,0,16,1
81836,W_35000_10_sportivecasual_W.jpg,2010,sportivecasual,W,58607,2,3,2,4,2,2,1,2,2,1,1,1,5,1,2,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
137137,W_35009_10_sportivecasual_W.jpg,2010,sportivecasual,W,63863,2,1,1,3,1,1,1,2,2,1,1,2,8,2,1,1,1,0,2,0,0,0,0,7,0,9,0,0,0,0,0,0,0,1
155611,W_35009_10_sportivecasual_W.jpg,2010,sportivecasual,W,64662,2,3,2,1,4,2,2,2,2,2,2,1,5,2,1,1,2,0,2,0,0,0,0,0,0,0,10,11,0,0,0,0,0,1
55755,W_35009_10_sportivecasual_W.jpg,2010,sportivecasual,W,30820,2,4,2,1,2,2,1,1,2,2,3,1,3,2,1,2,2,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2
153574,W_35100_10_sportivecasual_W.jpg,2010,sportivecasual,W,64583,2,3,1,4,2,2,2,1,2,2,3,1,4,1,2,2,2,1,2,3,4,5,0,0,0,0,10,11,12,0,0,15,0,2
151432,W_35100_10_sportivecasual_W.jpg,2010,sportivecasual,W,64516,2,1,1,5,1,2,2,2,2,2,1,1,7,3,2,2,2,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,1
203979,W_35100_10_sportivecasual_W.jpg,2010,sportivecasual,W,66731,2,1,1,5,1,2,2,1,1,2,1,1,4,1,2,2,2,0,0,0,0,0,6,0,0,9,10,11,0,13,14,0,0,1
3979,W_35246_10_athleisure_W.jpg,2010,athleisure,W,1988,2,4,2,1,6,2,2,2,2,2,2,1,7,3,2,2,2,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,1
182364,W_35246_10_athleisure_W.jpg,2010,athleisure,W,65528,2,4,2,4,5,2,2,2,2,1,1,3,4,3,2,1,2,1,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,1
151007,W_35246_10_athleisure_W.jpg,2010,athleisure,W,64503,2,1,1,4,2,2,2,2,2,1,2,1,7,3,2,2,2,0,2,0,0,0,6,7,0,9,0,11,0,0,0,0,0,2
114184,W_35246_10_athleisure_W.jpg,2010,athleisure,W,62847,2,1,1,5,1,2,1,2,2,1,3,1,6,2,2,2,2,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2
52062,W_35246_10_athleisure_W.jpg,2010,athleisure,W,29588,2,2,2,2,2,2,1,2,2,2,1,1,4,3,2,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
7777,W_36408_10_sportivecasual_W.jpg,2010,sportivecasual,W,3461,2,3,2,1,5,2,2,1,2,1,2,2,8,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
174551,W_36408_10_sportivecasual_W.jpg,2010,sportivecasual,W,65148,2,1,1,5,6,2,2,2,2,1,3,2,1,2,2,2,2,0,0,0,4,0,0,0,8,0,0,0,12,13,14,0,0,2
154024,W_36408_10_sportivecasual_W.jpg,2010,sportivecasual,W,64598,2,3,2,4,2,2,2,1,2,1,1,2,4,2,2,2,2,0,0,0,0,0,0,0,8,0,0,11,12,13,0,0,0,1
32446,W_36408_10_sportivecasual_W.jpg,2010,sportivecasual,W,22423,2,3,2,1,6,2,1,1,2,1,2,2,7,3,2,1,2,0,0,0,0,0,0,0,0,9,10,11,12,0,14,0,0,1
94170,W_36408_10_sportivecasual_W.jpg,2010,sportivecasual,W,60445,2,2,2,1,2,2,1,2,2,2,1,2,7,3,2,2,2,0,0,0,0,0,0,7,0,0,0,11,12,0,0,0,0,1
74201,W_36543_10_sportivecasual_W.jpg,2010,sportivecasual,W,53668,2,4,2,1,4,2,2,2,2,1,3,2,4,2,2,1,2,0,0,3,0,0,0,7,0,0,0,0,0,0,14,0,0,2
203971,W_36543_10_sportivecasual_W.jpg,2010,sportivecasual,W,66731,2,1,1,5,1,2,2,1,1,2,2,2,2,3,2,2,2,0,0,0,4,5,0,0,8,0,10,11,0,0,14,0,0,1
90080,W_36543_10_sportivecasual_W.jpg,2010,sportivecasual,W,59920,2,2,1,4,2,2,1,2,2,1,2,2,5,2,2,1,2,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,2
66880,W_37648_10_sportivecasual_W.jpg,2010,sportivecasual,W,48810,2,1,1,5,6,1,2,1,1,1,1,2,5,1,2,1,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1
89719,W_37648_10_sportivecasual_W.jpg,2010,sportivecasual,W,59885,2,2,2,1,4,2,1,2,2,2,1,2,8,2,1,1,2,0,0,0,0,0,0,7,0,9,0,11,0,0,0,15,0,1
51058,W_37648_10_sportivecasual_W.jpg,2010,sportivecasual,W,29280,2,1,1,5,1,2,2,2,2,1,1,1,8,1,2,1,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
160357,W_37648_10_sportivecasual_W.jpg,2010,sportivecasual,W,64786,2,1,1,4,2,2,1,2,2,2,1,1,5,1,2,1,2,0,0,0,0,0,0,0,8,0,10,0,12,0,0,0,0,1
154059,W_37648_10_sportivecasual_W.jpg,2010,sportivecasual,W,64598,2,3,2,4,2,2,2,1,2,1,1,1,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,15,0,1
57789,W_38421_10_athleisure_W.jpg,2010,athleisure,W,32630,2,2,2,6,1,1,1,1,2,1,2,1,4,2,2,2,2,0,2,3,0,0,0,0,0,0,0,0,0,0,14,0,0,1
198542,W_38421_10_athleisure_W.jpg,2010,athleisure,W,66534,2,1,1,6,2,2,1,2,2,1,4,1,5,2,2,1,2,0,0,3,0,0,0,0,0,0,10,11,0,13,0,0,0,2
158663,W_38421_10_athleisure_W.jpg,2010,athleisure,W,64747,2,1,1,5,1,2,2,2,2,1,3,3,2,2,2,2,2,0,0,3,0,5,0,0,0,9,0,0,0,13,0,0,0,2
47687,W_38656_10_sportivecasual_W.jpg,2010,sportivecasual,W,28669,2,4,2,1,3,2,1,1,2,1,2,1,3,2,1,2,2,0,2,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1
158678,W_38771_10_sportivecasual_W.jpg,2010,sportivecasual,W,64747,2,1,1,5,1,2,2,2,2,1,2,3,5,1,2,2,1,0,0,0,0,5,0,0,0,0,10,0,12,0,0,0,0,1
149941,W_38656_10_sportivecasual_W.jpg,2010,sportivecasual,W,64463,2,3,2,1,4,2,1,2,2,2,1,1,5,2,2,2,1,1,2,0,4,0,6,7,0,0,0,0,0,0,0,0,0,1
152859,W_38656_10_sportivecasual_W.jpg,2010,sportivecasual,W,64561,2,3,1,6,1,2,1,2,2,1,3,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2
158586,W_38656_10_sportivecasual_W.jpg,2010,sportivecasual,W,64745,2,3,2,4,3,2,1,2,2,2,3,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,10,0,12,0,14,0,0,2
86795,W_38771_10_sportivecasual_W.jpg,2010,sportivecasual,W,59568,2,4,2,1,1,2,2,2,2,2,2,3,5,1,2,2,2,1,2,3,4,0,0,0,0,9,0,0,0,13,0,0,0,1
161533,W_38771_10_sportivecasual_W.jpg,2010,sportivecasual,W,64817,2,3,2,1,3,2,1,2,1,2,2,3,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,1
156263,W_38771_10_sportivecasual_W.jpg,2010,sportivecasual,W,64683,2,2,2,4,3,2,1,2,2,2,2,1,6,3,2,2,2,0,0,0,0,0,6,7,0,0,0,0,0,13,0,0,0,1
159178,W_38771_10_sportivecasual_W.jpg,2010,sportivecasual,W,64757,2,1,1,4,2,2,1,2,1,2,3,2,6,3,2,1,2,0,0,3,0,0,0,7,0,0,10,11,12,13,0,0,0,2
9190,W_39030_10_sportivecasual_W.jpg,2010,sportivecasual,W,4691,2,2,1,3,1,1,2,2,2,1,3,1,2,2,2,2,2,0,0,3,0,0,0,7,0,0,0,0,0,13,0,0,0,2
171131,W_39030_10_sportivecasual_W.jpg,2010,sportivecasual,W,65052,2,2,2,1,2,2,2,2,2,1,3,1,5,2,2,1,2,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,2
45408,W_39030_10_sportivecasual_W.jpg,2010,sportivecasual,W,28311,2,2,1,4,2,2,2,2,2,2,2,2,5,2,2,2,2,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,1
154041,W_39030_10_sportivecasual_W.jpg,2010,sportivecasual,W,64598,2,3,2,4,2,2,2,1,2,1,3,1,5,2,2,2,2,0,0,0,0,0,0,0,8,0,10,11,12,13,0,0,16,2
49665,W_39030_10_sportivecasual_W.jpg,2010,sportivecasual,W,29007,2,2,2,1,6,2,2,1,1,2,1,1,5,2,2,1,2,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1
103013,W_39589_10_sportivecasual_W.jpg,2010,sportivecasual,W,61628,2,1,1,5,1,1,2,2,2,1,2,3,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1
144462,W_39589_10_sportivecasual_W.jpg,2010,sportivecasual,W,64211,2,1,1,4,2,2,2,2,2,1,2,1,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,11,12,0,0,15,0,1
29419,W_39589_10_sportivecasual_W.jpg,2010,sportivecasual,W,20632,2,3,2,2,2,1,2,2,1,1,1,3,5,1,1,2,1,0,0,0,0,0,6,7,0,0,0,11,0,0,0,15,0,1
52405,W_39589_10_sportivecasual_W.jpg,2010,sportivecasual,W,29706,2,2,1,3,1,2,1,2,2,1,1,3,6,1,1,1,1,1,0,3,0,0,6,7,0,0,10,11,12,0,0,0,0,1
115403,W_39589_10_sportivecasual_W.jpg,2010,sportivecasual,W,62952,2,4,2,1,6,2,2,2,2,2,2,3,5,1,2,2,1,0,0,3,0,0,6,7,0,0,10,11,0,0,0,15,0,1
161658,W_40003_10_sportivecasual_W.jpg,2010,sportivecasual,W,64822,2,1,1,2,2,2,2,2,2,1,1,1,8,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1
203963,W_40003_10_sportivecasual_W.jpg,2010,sportivecasual,W,66731,2,1,1,5,1,2,2,1,1,2,2,1,2,1,2,2,1,0,0,0,0,0,6,0,8,0,10,11,12,0,0,0,0,1
229657,W_40003_10_sportivecasual_W.jpg,2010,sportivecasual,W,67764,2,1,1,3,2,1,1,2,2,1,1,3,3,1,2,1,1,0,0,3,0,0,6,7,0,9,0,0,0,0,0,0,0,1
115411,W_40825_10_sportivecasual_W.jpg,2010,sportivecasual,W,62952,2,4,2,1,6,2,2,2,2,2,2,3,5,2,1,1,2,0,2,3,0,0,0,0,0,9,0,11,0,13,0,0,0,1
115984,W_40825_10_sportivecasual_W.jpg,2010,sportivecasual,W,63021,2,2,2,3,3,2,1,2,2,2,3,1,5,2,2,2,2,0,0,3,0,5,0,0,8,0,0,11,0,0,0,0,0,2
123143,W_40825_10_sportivecasual_W.jpg,2010,sportivecasual,W,63427,2,2,2,4,2,2,1,2,2,2,2,1,5,2,1,1,2,0,0,0,4,0,0,7,0,9,0,0,0,0,0,0,0,1
88968,W_41158_10_sportivecasual_W.jpg,2010,sportivecasual,W,59829,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,0,2,0,4,5,6,7,0,0,10,0,0,0,0,15,0,2
115436,W_41158_10_sportivecasual_W.jpg,2010,sportivecasual,W,62952,2,4,2,1,6,2,2,2,2,2,2,1,6,1,2,2,2,0,0,3,4,0,0,7,0,0,0,11,0,13,0,0,0,1
159311,W_41158_10_sportivecasual_W.jpg,2010,sportivecasual,W,64760,2,1,1,2,2,2,2,2,2,2,3,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,11,12,13,0,0,0,2
162421,W_41158_10_sportivecasual_W.jpg,2010,sportivecasual,W,64842,2,3,2,1,1,2,2,2,2,2,2,1,5,2,2,2,2,0,0,0,0,0,0,7,0,0,0,11,0,13,0,0,0,1
52413,W_41177_10_sportivecasual_W.jpg,2010,sportivecasual,W,29706,2,2,1,3,1,2,1,2,2,1,1,1,6,3,1,2,2,1,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,1
67820,W_41177_10_sportivecasual_W.jpg,2010,sportivecasual,W,49562,2,2,2,1,6,2,1,2,1,2,3,1,5,2,1,2,2,1,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,2
156111,W_41177_10_sportivecasual_W.jpg,2010,sportivecasual,W,64678,2,2,1,6,2,2,1,2,2,2,1,1,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,15,0,1
109685,W_41158_10_sportivecasual_W.jpg,2010,sportivecasual,W,62386,2,4,1,6,1,2,2,1,2,1,2,1,5,1,2,2,1,0,0,3,0,0,0,0,0,0,0,11,12,13,0,0,0,1
152841,W_41177_10_sportivecasual_W.jpg,2010,sportivecasual,W,64561,2,3,1,6,1,2,1,2,2,1,1,3,6,3,1,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
154441,W_41177_10_sportivecasual_W.jpg,2010,sportivecasual,W,64612,2,1,1,5,1,2,2,2,2,1,2,1,5,2,1,2,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1
58793,W_41537_10_sportivecasual_W.jpg,2010,sportivecasual,W,33609,2,2,1,4,2,2,2,2,2,2,3,3,5,1,2,2,1,0,2,0,0,5,0,0,8,0,0,0,0,0,0,0,0,2
70761,W_41537_10_sportivecasual_W.jpg,2010,sportivecasual,W,51462,2,2,2,6,2,2,1,2,2,1,3,3,5,1,2,1,2,0,0,3,4,0,0,0,0,0,0,0,12,0,0,0,0,2
48959,W_41537_10_sportivecasual_W.jpg,2010,sportivecasual,W,28839,2,1,1,5,1,2,1,2,2,2,3,3,1,1,1,1,1,0,2,0,4,5,0,0,8,0,10,0,0,0,0,0,0,2
8819,W_41537_10_sportivecasual_W.jpg,2010,sportivecasual,W,4260,2,3,2,1,5,2,1,2,2,2,3,3,5,1,2,2,2,1,2,0,0,0,6,0,0,0,0,0,12,0,0,0,0,2
155628,W_41537_10_sportivecasual_W.jpg,2010,sportivecasual,W,64662,2,3,2,1,4,2,2,2,2,2,3,3,5,1,2,2,2,0,2,0,0,0,0,0,0,0,10,0,0,13,0,0,0,1
161516,W_42363_10_sportivecasual_W.jpg,2010,sportivecasual,W,64816,2,4,2,1,1,2,1,1,1,2,2,1,1,1,2,2,2,0,0,0,0,5,0,0,8,0,10,11,0,0,0,0,0,1
41723,W_42363_10_sportivecasual_W.jpg,2010,sportivecasual,W,26219,2,3,2,1,4,1,1,2,2,2,4,1,5,2,2,2,2,0,0,0,0,5,0,0,0,0,0,11,12,0,0,0,0,2
112590,W_42363_10_sportivecasual_W.jpg,2010,sportivecasual,W,62663,2,2,2,1,1,2,2,2,2,1,3,2,5,2,2,2,2,0,0,0,0,5,0,0,8,0,0,11,0,0,0,0,0,2
200548,W_42363_10_sportivecasual_W.jpg,2010,sportivecasual,W,66592,2,3,2,3,5,2,2,2,2,1,3,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,10,11,0,13,0,0,0,2
16258,W_42868_10_sportivecasual_W.jpg,2010,sportivecasual,W,12188,2,3,2,1,6,1,1,2,1,2,3,1,7,1,1,2,2,0,0,0,0,0,0,0,8,0,10,11,12,13,0,0,16,2
88766,W_42868_10_sportivecasual_W.jpg,2010,sportivecasual,W,59823,2,3,2,6,1,2,2,2,2,1,3,1,5,2,1,2,1,0,2,0,4,0,0,0,0,0,0,11,0,13,14,0,0,2
